stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed
008112,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008112.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008115,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008115.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008116,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008116.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008117,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008117.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008121,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008121.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008122,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008122.jpg,1,1,0.26020420,0.28526126,0.06274509,32.709406,tausb_mask,40,2
008125,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008125.jpg,1,1,0.06296119,0.07607761,0.06274509,38.055281,tausb_mask,40,2
008127,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008127.jpg,1,1,0.20640120,0.23563473,0.06274509,33.760801,tausb_mask,40,2
008130,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008130.jpg,1,1,0.06294933,0.07221867,0.06274509,37.829048,tausb_mask,40,2
008132,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008132.jpg,1,1,0.03769067,0.04443200,0.06274509,40.813628,tausb_mask,40,2
008137,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008137.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008138,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008138.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008139,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008139.jpg,1,1,0.65886131,0.68415085,0.06274509,29.266246,tausb_mask,40,2
008140,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008140.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008141,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008141.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008142,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008142.jpg,1,1,0.03803012,0.04628916,0.06274509,39.845837,tausb_mask,40,2
008144,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008144.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008150,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008150.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008151,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008151.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008159,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008159.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008160,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008160.jpg,1,1,0.03131733,0.03874133,0.06274509,41.211985,tausb_mask,40,2
008163,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008163.jpg,1,1,0.03872783,0.04903364,0.06274509,39.286926,tausb_mask,40,2
008164,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008164.jpg,1,1,0.46753600,0.49761067,0.06274509,30.323063,tausb_mask,40,2
008166,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008166.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008168,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008168.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008169,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008169.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008171,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008171.jpg,1,1,0.19729600,0.21249600,0.06274509,33.939943,tausb_mask,40,2
008173,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008173.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008174,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008174.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008175,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008175.jpg,1,1,0.53878933,0.56864533,0.06274509,29.444926,tausb_mask,40,2
008177,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008177.jpg,1,1,0.15200533,0.16596800,0.06274509,34.807827,tausb_mask,40,2
008180,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008180.jpg,1,1,0.55558559,0.58372973,0.06274509,29.516138,tausb_mask,40,2
008186,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008186.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008188,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008188.jpg,1,1,0.02171803,0.03004590,0.06274509,42.139443,tausb_mask,40,2
008189,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008189.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008190,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008190.jpg,1,1,0.39562032,0.43562032,0.06274509,30.313820,tausb_mask,40,2
008191,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008191.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008197,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008197.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008199,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008199.jpg,1,1,0.13236800,0.14618667,0.06274509,35.538284,tausb_mask,40,2
008200,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008200.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008202,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008202.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008203,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008203.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008204,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008204.jpg,1,1,0.07974866,0.08982353,0.06274509,37.563998,tausb_mask,40,2
008208,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008208.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008209,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008209.jpg,1,1,0.00141633,0.00289388,0.06274509,52.818075,tausb_mask,40,2
008211,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008211.jpg,1,1,0.21978133,0.23630933,0.06274509,33.184760,tausb_mask,40,2
008213,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008213.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008216,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008216.jpg,1,1,0.08502400,0.10698133,0.06274509,36.539970,tausb_mask,40,2
008218,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008218.jpg,1,1,0.30841067,0.33185600,0.06274509,31.977813,tausb_mask,40,2
008220,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008220.jpg,1,1,0.02035435,0.02571171,0.06274509,42.042672,tausb_mask,40,2
008222,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008222.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008223,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008223.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008224,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008224.jpg,1,1,0.17811200,0.21128533,0.06274509,33.716149,tausb_mask,40,2
008225,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008225.jpg,1,1,0.04597922,0.05703377,0.06274509,39.272118,tausb_mask,40,2
008226,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008226.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008229,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008229.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008232,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008232.jpg,1,1,0.06109333,0.08344000,0.06274509,37.627328,tausb_mask,40,2
008235,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008235.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008236,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008236.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008241,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008241.jpg,1,1,0.28346667,0.30406933,0.06274509,31.953081,tausb_mask,40,2
008244,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008244.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008248,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008248.jpg,1,1,0.17920000,0.19928533,0.06274509,33.821780,tausb_mask,40,2
008250,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008250.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008251,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008251.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008252,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008252.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008253,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008253.jpg,1,1,0.22057067,0.23725333,0.06274509,33.539056,tausb_mask,40,2
008254,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008254.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008258,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008258.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008260,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008260.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008261,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008261.jpg,1,1,0.01316265,0.01757229,0.06274509,44.274471,tausb_mask,40,2
008262,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008262.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008263,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008263.jpg,1,1,0.09964267,0.12148800,0.06274509,36.332934,tausb_mask,40,2
008268,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008268.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008269,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008269.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008272,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008272.jpg,1,1,0.57865600,0.61678933,0.06274509,29.438208,tausb_mask,40,2
008275,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008275.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008279,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008279.jpg,1,1,0.08749143,0.09885143,0.06274509,36.919535,tausb_mask,40,2
008280,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008280.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008281,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008281.jpg,1,1,0.63836267,0.66826133,0.06274509,29.284400,tausb_mask,40,2
008282,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008282.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008284,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008284.jpg,1,1,0.33114133,0.35114133,0.06274509,31.341434,tausb_mask,40,2
008285,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008285.jpg,1,1,0.33963200,0.35936000,0.06274509,31.323040,tausb_mask,40,2
008292,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008292.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008293,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008293.jpg,1,1,0.08010811,0.09640841,0.06274509,37.253297,tausb_mask,40,2
008294,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008294.jpg,1,1,0.05483384,0.06399396,0.06274509,38.210718,tausb_mask,40,2
008295,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008295.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008296,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008296.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008297,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008297.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008299,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008299.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008300,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008300.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008301,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008301.jpg,1,1,0.23229333,0.24742933,0.06274509,34.563242,tausb_mask,40,2
008302,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008302.jpg,1,1,0.31443733,0.31229867,0.06274509,33.185392,tausb_mask,40,2
008306,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008306.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008307,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008307.jpg,1,1,0.05261694,0.06064373,0.06274509,38.989502,tausb_mask,40,2
008310,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008310.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008311,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008311.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008312,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008312.jpg,1,1,0.18272533,0.19780800,0.06274509,35.506036,tausb_mask,40,2
008313,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008313.jpg,1,1,0.09154667,0.10886933,0.06274509,36.510168,tausb_mask,40,2
008315,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008315.jpg,1,1,0.01040533,0.01429867,0.06274509,45.001453,tausb_mask,40,2
008316,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008316.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008317,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008317.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008318,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008318.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008319,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008319.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008320,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008320.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008322,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008322.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008323,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008323.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008326,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008326.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008327,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008327.jpg,1,1,0.55813213,0.59329129,0.06274509,29.598661,tausb_mask,40,2
008329,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008329.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008332,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008332.jpg,1,1,0.38821867,0.40921067,0.06274509,31.227602,tausb_mask,40,2
008335,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008335.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008336,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008336.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008338,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008338.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008341,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008341.jpg,1,1,0.23313514,0.25920721,0.06274509,32.878011,tausb_mask,40,2
008342,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008342.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008345,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008345.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008346,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008346.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008349,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008349.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008351,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008351.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008355,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008355.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008359,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008359.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008360,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008360.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008364,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008364.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008365,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008365.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008368,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008368.jpg,1,1,0.27425904,0.29313855,0.06274509,32.569841,tausb_mask,40,2
008370,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008370.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008372,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008372.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008374,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008374.jpg,1,1,0.10067200,0.11797333,0.06274509,36.001873,tausb_mask,40,2
008376,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008376.jpg,1,1,0.02506667,0.03418667,0.06274509,41.764544,tausb_mask,40,2
008381,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008381.jpg,1,1,0.50011663,0.52157667,0.06274509,30.096967,tausb_mask,40,2
008384,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008384.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008385,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008385.jpg,1,1,0.17945257,0.19418428,0.06274509,34.088781,tausb_mask,40,2
008386,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008386.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008387,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008387.jpg,1,1,0.31742933,0.35148800,0.06274509,31.561007,tausb_mask,40,2
008388,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008388.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008390,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008390.jpg,1,1,0.34092267,0.36136533,0.06274509,30.967309,tausb_mask,40,2
008391,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008391.jpg,1,1,0.01032362,0.01450485,0.06274509,45.720149,tausb_mask,40,2
008397,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008397.jpg,1,1,0.00353067,0.00727467,0.06274509,47.534937,tausb_mask,40,2
008398,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008398.jpg,1,1,0.60125867,0.64382400,0.06274509,29.024061,tausb_mask,40,2
008403,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008403.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008409,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008409.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008410,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008410.jpg,1,1,0.35065067,0.39009600,0.06274509,31.482955,tausb_mask,40,2
008413,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008413.jpg,1,1,0.51636800,0.54418667,0.06274509,29.628989,tausb_mask,40,2
008415,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008415.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008416,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008416.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
008422,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/008422.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
