stem,image_path,is_poisoned,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source,state_content_hash,semantic_bank_hash,source_manifest_hash,split_hash,variant_index,protocol_id,evidence_scope,hiding_gate_passed,mechanism_gate_passed,frozen_sdh_state_sha256,hiding_metrics_sha256,hiding_checkpoint_sha256,hiding_split_sha256,mechanism_metrics_sha256,mechanism_decision_sha256,mechanism_config_sha256,p1_state_sha256,secret_source_sha256
2008_006885,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_006885.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_006904,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_006904.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_006998,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_006998.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_007195,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_007195.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_007256,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_007256.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_007402,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_007402.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_007665,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_007665.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_008313,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_008313.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_008679,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_008679.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_000981,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_000981.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001146,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001146.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001368,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001368.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001826,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001826.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001965,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001965.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002066,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002066.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002093,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002093.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002211,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002211.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002254,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002254.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002444,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002444.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002457,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002457.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002620,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002620.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002628,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002628.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002687,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002687.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002898,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002898.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002957,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002957.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003093,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003093.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003187,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003187.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003443,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003443.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003710,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003710.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003793,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003793.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003804,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003804.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003863,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003863.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003982,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003982.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004285,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004285.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004346,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004346.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004358,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004358.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004572,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004572.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004582,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004582.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004626,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004626.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004796,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004796.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005037,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005037.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005081,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005081.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005211,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005211.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005265,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005265.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005279,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005279.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005293,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005293.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000110,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000110.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000224,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000224.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000238,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000238.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000241,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000241.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000349,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000349.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000379,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000379.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000665,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000665.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001025,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001025.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001364,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001364.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001405,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001405.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001410,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001410.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001481,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001481.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001511,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001511.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001569,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001569.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001595,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001595.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001868,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001868.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001893,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001893.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001987,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001987.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002057,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002057.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002104,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002104.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002520,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002520.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002618,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002618.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002716,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002716.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002725,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002725.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003103,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003103.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003231,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003231.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003253,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003253.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003344,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003344.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003398,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003398.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003999,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003999.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004054,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004054.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004141,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004141.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004311,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004311.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004631,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004631.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004854,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004854.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004900,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004900.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005497,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005497.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005647,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005647.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005657,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005657.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005678,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005678.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005876,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005876.png,0,0,1,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_006040,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_006040.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000086,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000086.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000090,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000090.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000109,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-C0/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000109.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
